* Generated with the following parameters:
* 	scalequalities : None
* 	density        : None
* 	seed           : 58
* 	addedges       : 50
* 	attributes     : 1
* 	out            : random_haverly_7/haverly_10_addedges_50_attr_1_4
* 	haverly        : 10
* 	scalehaverlys  : random

* Statistics about the input graph:
* 	nodes         : 60
* 	edges         : 110
* 	inputs        : 30
* 	pools         : 10
* 	outputs       : 20
* 	components    : 1
* 	density_real  : 0.1
* 	input->pool   : 28
* 	pool->output  : 26
* 	input->output : 56
* 	min_cost      : -15
* 	max_cost      : 16

set V /h2_i3, h2_i2, h2_i1, h9_j2, h9_j1, h3_i3, h1_l1, h0_i2, h0_l1, h8_i1, h8_i3, h8_i2, h6_l1, h3_l1, h0_j1, h4_i1, h0_j2, h4_i3, h4_i2, h3_j1, h3_j2, h3_i1, h3_i2, h1_i2, h1_i3, h7_l1, h1_i1, h4_l1, h8_l1, h9_i2, h5_l1, h0_i1, h1_j2, h1_j1, h7_i1, h7_i2, h7_i3, h9_i1, h9_l1, h6_j2, h6_j1, h5_i2, h5_i3, h5_i1, h2_l1, h7_j1, h9_i3, h0_i3, h7_j2, h2_j2, h2_j1, h8_j1, h8_j2, h6_i3, h6_i2, h6_i1, h4_j1, h4_j2, h5_j2, h5_j1/;
set K /k1, ka_0/;
    h6_i3.h8_j2 3.971601
    h3_i2.h3_l1 16.000000
    h6_i1.h0_j2 -11.037453
    h6_i1.h6_l1 6.000000
    h1_i2.h2_j2 -11.222800
    h1_i2.h4_l1 -2.594765
    h1_i2.h1_l1 13.000000
    h1_i2.h1_j2 10.480225
    h1_i3.h1_j2 -5.000000
    h1_i3.h1_j1 1.000000
    h7_l1.h7_j1 -9.000000
    h7_l1.h7_j2 -15.000000
    h1_i1.h8_j1 -9.509483
    h1_i1.h1_l1 6.000000
    h1_i1.h2_j1 14.621413
    h4_l1.h4_j1 -9.000000
    h4_l1.h4_j2 -15.000000
    h0_i2.h7_l1 3.196615
    h0_i2.h3_j2 -11.864433
    h0_i2.h0_l1 16.000000
    h8_l1.h8_j1 -9.000000
    h8_l1.h8_j2 -15.000000
    h5_l1.h5_j2 -15.000000
    h5_l1.h5_j1 -9.000000
    h6_i2.h6_l1 16.000000
    h6_i2.h3_j2 12.703677
/;
parameter C(V) /
    h2_i3 800.000000
    h2_i2 800.000000
    h2_i1 800.000000
    h9_j2 200.000000
    h9_j1 600.000000
    h3_i3 300.000000
    h1_l1 300.000000
    h0_i2 300.000000
    h0_l1 300.000000
    h8_i1 800.000000
    h8_i3 800.000000
    h8_i2 800.000000
    h6_l1 300.000000
    h3_l1 300.000000
    h0_j1 100.000000
    h4_i1 300.000000
    h0_j2 200.000000
    h4_i3 300.000000
    h4_i2 300.000000
    h3_j1 100.000000
    h3_j2 200.000000
    h3_i1 300.000000
    h3_i2 300.000000
    h1_i2 300.000000
    h1_i3 300.000000
    h7_l1 800.000000
    h1_i1 300.000000
    h4_l1 300.000000
    h8_l1 800.000000
    h9_i2 800.000000
    h5_l1 800.000000
    h0_i1 300.000000
    h1_j2 200.000000
    h1_j1 100.000000
    h7_i1 800.000000
    h7_i2 800.000000
    h7_i3 800.000000
    h9_i1 800.000000
    h9_l1 800.000000
    h6_j2 200.000000
    h6_j1 100.000000
    h5_i2 800.000000
    h5_i3 800.000000
    h5_i1 800.000000
    h2_l1 800.000000
    h7_j1 600.000000
    h9_i3 800.000000
    h0_i3 300.000000
    h7_j2 200.000000
    h2_j2 200.000000
    h2_j1 600.000000
    h8_j1 600.000000
    h8_j2 200.000000
    h6_i3 300.000000
    h6_i2 300.000000
    h6_i1 300.000000
    h4_j1 100.000000
    h4_j2 200.000000
    h5_j2 200.000000
    h5_j1 600.000000
/;
parameter lambda(K,V) /
    k1.h2_i3 1.044602
    k1.h2_i2 0.522301
    k1.h2_i1 1.566904
    k1.h3_i3 1.603293
    k1.h0_i2 1.127657
    k1.h8_i1 1.626342
    k1.h8_i3 1.084228
    k1.h8_i2 0.542114
    k1.h4_i1 5.122376
    k1.h4_i3 3.414917
    k1.h4_i2 1.707459
    k1.h3_i1 2.404940
    k1.h3_i2 0.801647
    k1.h1_i2 1.233109
    k1.h1_i3 2.466219
    k1.h1_i1 3.699328
    k1.h9_i2 0.830190
    k1.h0_i1 3.382972
    k1.h7_i1 2.953737
    k1.h7_i2 0.984579
    k1.h7_i3 1.969158
    k1.h9_i1 2.490569
    k1.h5_i2 1.548194
    k1.h5_i3 3.096388
    k1.h5_i1 4.644582
    k1.h9_i3 1.660380
    k1.h0_i3 2.255315
    k1.h6_i3 3.392038
    k1.h6_i2 1.696019
    k1.h6_i1 5.088056
    ka_0.h2_i3 1.092975
    ka_0.h2_i2 3.922696
    ka_0.h2_i1 2.369664
    ka_0.h3_i3 7.705176
    ka_0.h0_i2 4.613101
    ka_0.h8_i1 0.614855
    ka_0.h8_i3 8.502968
    ka_0.h8_i2 3.861397
    ka_0.h4_i1 8.905835
    ka_0.h4_i3 1.626896
    ka_0.h4_i2 1.163069
    ka_0.h3_i1 3.067611
    ka_0.h3_i2 4.221065
    ka_0.h1_i2 0.246800
    ka_0.h1_i3 6.204305
    ka_0.h1_i1 7.979314
    ka_0.h9_i2 5.782613
    ka_0.h0_i1 4.911791
    ka_0.h7_i1 8.370082
    ka_0.h7_i2 3.652551
    ka_0.h7_i3 1.294444
    ka_0.h9_i1 2.459579
    ka_0.h5_i2 8.760541
    ka_0.h5_i3 1.279030
    ka_0.h5_i1 4.127473
    ka_0.h9_i3 3.261581
    ka_0.h0_i3 9.103684
    ka_0.h6_i3 6.365706
    ka_0.h6_i2 4.383820
    ka_0.h6_i1 3.052091
/;
parameter overbeta(K,V) /
    k1.h9_j2 1.24528463914
    k1.h9_j1 2.07547439857
    k1.h0_j1 2.81914366772
    k1.h0_j2 1.69148620063
    k1.h3_j1 2.00411633517
    k1.h3_j2 1.2024698011
    k1.h1_j2 1.84966402946
    k1.h1_j1 3.08277338243
    k1.h6_j2 2.54402821569
    k1.h6_j1 4.24004702615
    k1.h7_j1 2.46144750013
    k1.h7_j2 1.47686850008
    k1.h2_j2 0.783451808415
    k1.h2_j1 1.30575301403
    k1.h8_j1 1.3552851565
    k1.h8_j2 0.813171093902
    k1.h4_j1 4.26864678807
    k1.h4_j2 2.56118807284
    k1.h5_j2 2.32229097394
    k1.h5_j1 3.87048495656
    ka_0.h9_j2 2.32965483158
    ka_0.h9_j1 3.02895450935
    ka_0.h0_j1 6.01751795277
    ka_0.h0_j2 6.35682486206
    ka_0.h3_j1 6.63493626738
    ka_0.h3_j2 4.90773660903
    ka_0.h1_j2 1.41760298377
    ka_0.h1_j1 3.00613810616
    ka_0.h6_j2 8.27299470492
    ka_0.h6_j1 5.4902370006
    ka_0.h7_j1 8.33068159804
    ka_0.h7_j2 4.99246716682
    ka_0.h2_j2 4.56610827116
    ka_0.h2_j1 7.80250057799
    ka_0.h8_j1 2.18917473128
    ka_0.h8_j2 2.4761789966
    ka_0.h4_j1 2.1566861576
    ka_0.h4_j2 2.17148989079
    ka_0.h5_j2 1.67789069547
    ka_0.h5_j1 8.20451987396
/;
parameter underbeta(K,V) /
    k1.h9_j2 -INF
    k1.h9_j1 -INF
    k1.h0_j1 -INF
    k1.h0_j2 -INF
    k1.h3_j1 -INF
    k1.h3_j2 -INF
    k1.h1_j2 -INF
    k1.h1_j1 -INF
    k1.h6_j2 -INF
    k1.h6_j1 -INF
    k1.h7_j1 -INF
    k1.h7_j2 -INF
    k1.h2_j2 -INF
    k1.h2_j1 -INF
    k1.h8_j1 -INF
    k1.h8_j2 -INF
    k1.h4_j1 -INF
    k1.h4_j2 -INF
    k1.h5_j2 -INF
    k1.h5_j1 -INF
    ka_0.h9_j2 -INF
    ka_0.h9_j1 -INF
    ka_0.h0_j1 -INF
    ka_0.h0_j2 -INF
    ka_0.h3_j1 -INF
    ka_0.h3_j2 -INF
    ka_0.h1_j2 -INF
    ka_0.h1_j1 -INF
    ka_0.h6_j2 -INF
    ka_0.h6_j1 -INF
    ka_0.h7_j1 -INF
    ka_0.h7_j2 -INF
    ka_0.h2_j2 -INF
    ka_0.h2_j1 -INF
    ka_0.h8_j1 -INF
    ka_0.h8_j2 -INF
    ka_0.h4_j1 -INF
    ka_0.h4_j2 -INF
    ka_0.h5_j2 -INF
    ka_0.h5_j1 -INF
/;
parameter ub(V,V) /
    h2_i3.h5_j2 INF
    h2_i3.h2_j2 INF
    h2_i3.h9_j2 INF
    h2_i3.h2_j1 INF
    h2_i2.h2_l1 INF
    h2_i2.h2_j2 INF
    h2_i2.h1_l1 INF
    h2_i2.h0_j1 INF
    h2_i1.h2_l1 INF
    h2_i1.h1_j2 INF
    h7_i3.h7_j1 INF
    h7_i3.h4_l1 INF
    h7_i3.h7_j2 INF
    h7_i3.h2_j2 INF
    h7_i3.h4_j2 INF
    h0_i1.h0_l1 INF
    h3_i3.h3_j1 INF
    h3_i3.h9_j1 INF
    h3_i3.h3_j2 INF
    h1_l1.h7_j2 INF
    h1_l1.h1_j2 INF
    h1_l1.h1_j1 INF
    h9_l1.h6_j2 INF
    h9_l1.h9_j2 INF
    h9_l1.h9_j1 INF
    h0_l1.h0_j1 INF
    h0_l1.h0_j2 INF
    h8_i1.h5_l1 INF
    h8_i1.h8_l1 INF
    h8_i3.h8_j1 INF
    h8_i3.h8_j2 INF
    h8_i3.h2_l1 INF
    h8_i2.h8_l1 INF
    h6_l1.h6_j2 INF
    h6_l1.h6_j1 INF
    h6_l1.h4_j1 INF
    h5_i2.h5_l1 INF
    h5_i3.h5_j2 INF
    h5_i3.h5_j1 INF
    h5_i3.h7_j2 INF
    h5_i3.h1_j2 INF
    h5_i3.h4_j1 INF
    h3_l1.h3_j1 INF
    h3_l1.h3_j2 INF
    h7_i1.h7_l1 INF
    h2_l1.h6_j2 INF
    h2_l1.h3_j1 INF
    h2_l1.h2_j2 INF
    h2_l1.h4_j1 INF
    h2_l1.h2_j1 INF
    h4_i1.h4_l1 INF
    h4_i1.h9_j1 INF
    h4_i1.h3_j2 INF
    h7_i2.h7_l1 INF
    h7_i2.h6_j1 INF
    h7_i2.h0_j2 INF
    h4_i3.h1_j1 INF
    h4_i3.h4_j1 INF
    h4_i3.h4_j2 INF
    h4_i3.h9_j2 INF
    h4_i2.h4_l1 INF
    h9_i2.h8_j2 INF
    h9_i2.h9_l1 INF
    h9_i2.h1_j2 INF
    h9_i3.h1_j2 INF
    h9_i3.h3_j1 INF
    h9_i3.h9_j2 INF
    h9_i3.h9_j1 INF
    h9_i3.h8_l1 INF
    h0_i3.h0_j1 INF
    h0_i3.h0_j2 INF
    h9_i1.h3_j1 INF
    h9_i1.h2_j2 INF
    h9_i1.h9_l1 INF
    h9_i1.h0_j2 INF
    h5_i1.h5_l1 INF
    h5_i1.h8_j2 INF
    h3_i1.h4_j1 INF
    h3_i1.h3_l1 INF
    h6_i3.h3_j2 INF
    h6_i3.h6_j2 INF
    h6_i3.h6_j1 INF
    h6_i3.h6_l1 INF
    h6_i3.h8_j1 INF
    h6_i3.h8_j2 INF
    h3_i2.h3_l1 INF
    h6_i1.h0_j2 INF
    h6_i1.h6_l1 INF
    h1_i2.h2_j2 INF
    h1_i2.h4_l1 INF
    h1_i2.h1_l1 INF
    h1_i2.h1_j2 INF
    h1_i3.h1_j2 INF
    h1_i3.h1_j1 INF
    h7_l1.h7_j1 INF
    h7_l1.h7_j2 INF
    h1_i1.h8_j1 INF
    h1_i1.h1_l1 INF
    h1_i1.h2_j1 INF
    h4_l1.h4_j1 INF
    h4_l1.h4_j2 INF
    h0_i2.h7_l1 INF
    h0_i2.h3_j2 INF
    h0_i2.h0_l1 INF
    h8_l1.h8_j1 INF
    h8_l1.h8_j2 INF
    h5_l1.h5_j2 INF
    h5_l1.h5_j1 INF
    h6_i2.h6_l1 INF
    h6_i2.h3_j2 INF
/;
A1(I,L) = yes$(A(I,L)) ;
A2(L,J) = yes$(A(L,J)) ;
A3(I,J) = yes$(A(I,J)) ;
T(I,L,J) = yes$(A1(I,L) and A2(L,J)) ;
